0,11
0,20
0,29
34,39
112,51
168,63
180,74
224,86
231,97
309,108
309,120
335,134
331,146
386,158
412,171
404,183
438,196
428,208
451,221
489,233
515,245
515,258
441,271
541,283
541,295
523,308
567,320
567,333
523,346
547,358
592,370
592,382
547,396
547,408
618,420
618,433
547,445
618,457
594,471
570,483
618,495
644,507
570,520
644,533
570,545
644,558
594,570
644,582
644,595
552,608
644,620
644,632
644,645
594,657
594,670
644,683
618,695
644,707
644,719
670,733
552,745
644,757
670,770
594,782
670,795
594,807
618,820
644,832
670,844
644,857
574,870
644,882
670,894
618,907
644,919
670,932
594,945
618,957
670,969
644,982
618,995
618,1007
642,1020
618,1034
666,1047
666,1061
556,1075
666,1088
666,1101
666,1115
596,1129
618,1142
666,1156
618,1169
666,1182
642,1197
577,1210
666,1223
666,1236
618,1250
642,1264
618,1277
618,1291
666,1304
666,1317
596,1332
618,1345
666,1358
666,1372
618,1385
642,1399
618,1413
618,1426
666,1439
666,1453
556,1467
666,1480
666,1494
618,1507
642,1520
618,1534
618,1548
642,1561
666,1574
618,1588
618,1602
666,1615
596,1629
666,1642
666,1655
618,1670
618,1683
642,1696
666,1710
618,1723
618,1737
642,1751
618,1764
666,1777
666,1790
556,1805
666,1818
666,1831
596,1845
666,1858
618,1872
618,1886
642,1899
666,1912
666,1927
577,1940
666,1953
642,1967
618,1980
666,1994
618,2008
618,2021
642,2034
666,2048
618,2062
618,2075
642,2088
618,2102
666,2115
642,2129
577,2143
666,2156
666,2169
596,2183
666,2197
618,2210
666,2224
618,2237
642,2250
666,2265
577,2278
666,2291
666,2305
596,2318
618,2332
666,2345
618,2359
642,2372
666,2385
577,2400
642,2413
666,2426
618,2440
666,2453
596,2467
666,2481
618,2494
642,2507
666,2521
577,2535
666,2548
666,2562
596,2575
666,2588
618,2603
618,2616
666,2629
642,2642
618,2656
618,2670
666,2683
596,2697
666,2710
666,2723
577,2738
642,2751
666,2764
666,2778
596,2792
618,2805
666,2819
618,2832
666,2845
642,2860
577,2873
666,2886
666,2899
618,2913
642,2927
618,2940
618,2954
666,2967
642,2980
618,2995
618,3008
666,3021
642,3035
618,3048
666,3062
596,3076
618,3089
666,3102
666,3116
618,3130
596,3143
666,3156
618,3170
666,3183
618,3197
596,3211
666,3224
666,3237
618,3251
596,3265
666,3278
666,3292
618,3305
642,3318
618,3333
618,3346
666,3359
642,3373
618,3386
618,3400
666,3414
618,3427
642,3440
666,3453
577,3468
666,3481
666,3494
596,3508
666,3521
618,3535
596,3549
666,3562
666,3575
666,3589
556,3603
666,3616
666,3630
618,3643
666,3657
596,3671
618,3684
666,3697
666,3710
618,3725
596,3738
666,3751
618,3765
666,3778
666,3792
556,3806
666,3819
666,3832
666,3846
618,3860
596,3873
666,3887
618,3900
666,3913
666,3928
577,3941
642,3954
666,3968
618,3981
666,3995
618,4008
596,4022
666,4035
666,4048
577,4063
642,4076
666,4089
618,4103
666,4116
618,4130
666,4144
596,4157
666,4170
666,4184
577,4198
666,4211
642,4225
618,4238
666,4251
618,4265
618,4279
666,4292
642,4305
618,4319
618,4333
666,4346
618,4360
666,4373
642,4386
618,4401
618,4414
666,4427
666,4441
618,4454
596,4468
666,4482
618,4495
666,4508
666,4523
577,4536
642,4549
666,4562
618,4576
666,4590
618,4603
618,4617
642,4630
666,4643
666,4658
577,4671
666,4684
666,4698
596,4711
666,4725
618,4739
618,4752
666,4765
666,4779
596,4793
618,4806
666,4819
618,4833
666,4846
666,4860
556,4874
666,4887
666,4900
618,4914
618,4928
666,4941
666,4955
596,4968
666,4981
618,4996
618,5009
666,5022
666,5036
618,5049
596,5063
666,5076
618,5090
666,5103
666,5116
577,5131
666,5144
642,5157
618,5171
666,5184
618,5198
666,5212
618,5225
666,5238
642,5252
577,5266
666,5279
