0,11
0,20
0,29
137,40
309,52
449,64
515,75
702,87
695,98
843,109
927,121
979,135
883,147
1082,160
1141,174
1104,187
1213,201
1170,215
1192,228
1284,241
1332,254
1216,269
1355,282
1427,295
1325,309
1427,322
1325,336
1369,350
1474,363
1474,376
1474,390
1298,404
1498,417
1522,431
1391,444
1498,457
1435,472
1435,485
1522,498
1546,512
1435,525
1413,539
1522,552
1457,566
1570,579
1522,592
1360,607
1546,620
1546,633
1546,647
1457,660
1435,674
1570,688
1457,701
1522,714
1593,729
1340,742
1570,755
1570,769
1435,782
1570,796
1435,809
1479,823
1546,836
1570,849
1457,864
1457,877
1570,890
1457,904
1570,917
1570,931
1457,945
1435,958
1593,971
1546,985
1479,999
1435,1012
1568,1027
1484,1041
1568,1055
1463,1071
1443,1085
1590,1099
1568,1114
1463,1129
1463,1143
1568,1158
1484,1172
1568,1186
1463,1202
1463,1216
1568,1230
1590,1245
1463,1259
1463,1274
1463,1289
1568,1303
1590,1317
1463,1333
1463,1347
1568,1361
1463,1376
1590,1390
1463,1405
1463,1420
1590,1434
1546,1448
1484,1464
1463,1478
1568,1492
1463,1507
1568,1521
1484,1537
1463,1551
1568,1565
1546,1580
1484,1595
1484,1609
1568,1624
1463,1638
1546,1652
1484,1668
1484,1682
1568,1696
1568,1711
1463,1725
1463,1740
1590,1755
1484,1769
1568,1783
1568,1799
1372,1813
1568,1827
1590,1842
1484,1856
1443,1871
1484,1886
1546,1900
1590,1914
1484,1930
1463,1944
1568,1958
1463,1973
1568,1987
1484,2002
1463,2017
1568,2031
1568,2045
1463,2061
1484,2075
1568,2089
1463,2104
1568,2118
1463,2134
1484,2148
1568,2162
1568,2177
1484,2192
1463,2206
1568,2221
1484,2235
1590,2249
1568,2265
1391,2279
1568,2293
1590,2308
1463,2322
1463,2337
1590,2352
1484,2366
1590,2380
1568,2396
1391,2410
1568,2424
1590,2439
1484,2453
1443,2468
1484,2483
1590,2497
1590,2511
1484,2527
1484,2541
1568,2555
1463,2570
1590,2584
1463,2599
1463,2614
1590,2628
1590,2642
1484,2657
1463,2672
1568,2686
1484,2701
1568,2715
1568,2731
1391,2745
1590,2759
1590,2774
1463,2788
1463,2803
1590,2818
1463,2832
1568,2846
1590,2862
1391,2876
1568,2890
1568,2905
1463,2919
1463,2934
1590,2949
1463,2963
1568,2977
1546,2993
1391,3007
1590,3021
1546,3036
1463,3050
1463,3065
1484,3080
1546,3094
1546,3108
1484,3123
1484,3138
1546,3152
1484,3167
1546,3181
1590,3196
1391,3211
1546,3225
1590,3239
1443,3254
1484,3269
1568,3283
1463,3298
1546,3312
1590,3328
1391,3342
1568,3356
1568,3371
1443,3385
1484,3400
1590,3415
1463,3429
1568,3443
1568,3459
1372,3473
1590,3487
1590,3502
1443,3516
1484,3531
1546,3546
1484,3560
1590,3574
1568,3589
1372,3604
1590,3618
1546,3633
1484,3647
1590,3662
1463,3677
1463,3691
1590,3705
1443,3720
1484,3735
1590,3749
1463,3764
1568,3778
1546,3793
1391,3808
1590,3822
1568,3836
1463,3851
1463,3866
1568,3880
1484,3895
1590,3909
1568,3924
1372,3939
1590,3953
1546,3968
1484,3982
1484,3997
1568,4012
1463,4026
1590,4040
1546,4055
1391,4070
1590,4084
1590,4099
1463,4113
1568,4128
1463,4143
1463,4157
1590,4171
1590,4186
1372,4201
1568,4215
1590,4230
1443,4244
1590,4259
1484,4274
1463,4288
1568,4302
1590,4317
1353,4332
1590,4346
1484,4361
1590,4375
1568,4390
1372,4405
1568,4419
1568,4433
1484,4448
1484,4463
1568,4477
1463,4492
1590,4506
1568,4520
1372,4536
1590,4550
1590,4564
1463,4579
1568,4594
1484,4609
1443,4623
1590,4637
1590,4652
1372,4667
1568,4681
1590,4696
1463,4710
1568,4725
1484,4740
1484,4754
1568,4768
1568,4783
1372,4798
1568,4812
1590,4827
1484,4841
1568,4856
1463,4871
1484,4885
1546,4899
1590,4914
1391,4929
1568,4943
1463,4958
1590,4972
1546,4987
1391,5002
1590,5016
1568,5030
