0,11
0,20
0,29
188,40
386,52
506,64
567,75
674,87
670,98
787,109
824,121
876,135
773,147
927,159
927,172
903,184
979,197
927,209
927,222
1005,235
1022,248
1022,263
907,275
1030,288
1046,302
971,314
1056,327
971,340
975,353
1056,366
1070,379
971,392
999,405
1056,418
1070,432
993,444
1056,457
993,471
975,483
1082,496
1070,509
971,522
999,535
1056,548
1070,562
993,574
1082,587
1070,602
927,614
1056,627
1070,641
993,653
1082,667
993,679
975,692
1082,705
1070,718
1070,733
927,745
1082,758
1070,772
993,784
1082,798
993,811
975,823
1082,836
1070,849
993,863
999,875
1082,888
1070,902
993,914
1082,928
993,941
999,953
1056,966
1070,979
1016,993
993,1006
1070,1020
989,1034
1094,1048
1060,1063
947,1077
1070,1091
1082,1105
989,1119
1070,1134
1010,1148
1010,1163
1060,1177
1082,1191
927,1206
1094,1220
1060,1234
1010,1249
1060,1264
1010,1278
1010,1293
1060,1307
1082,1321
947,1336
1070,1350
1060,1364
1010,1379
1082,1394
989,1408
993,1421
1094,1435
1060,1449
1010,1465
1010,1479
1060,1494
1010,1508
1082,1522
989,1537
1016,1551
1060,1565
1082,1580
1010,1595
989,1608
1094,1623
989,1636
1094,1650
1060,1666
947,1679
1070,1693
1082,1708
1010,1722
989,1736
1094,1751
989,1764
1094,1778
1060,1794
947,1807
1070,1821
1082,1836
989,1849
1094,1864
989,1878
1016,1892
1060,1906
1082,1921
927,1935
1094,1949
1060,1964
1010,1978
1060,1993
1010,2008
1010,2022
1060,2036
1082,2051
1010,2066
1010,2080
1060,2095
1010,2109
1082,2123
989,2138
993,2151
1070,2165
1082,2180
1010,2195
989,2208
1070,2223
1010,2237
1082,2251
989,2266
993,2279
1094,2293
1060,2308
1010,2322
989,2336
1094,2351
989,2364
1070,2378
1082,2394
947,2407
1070,2421
1082,2436
989,2449
1070,2464
1010,2479
1010,2493
1060,2507
1082,2522
947,2536
1070,2550
1082,2565
989,2578
1094,2593
989,2607
1016,2621
1082,2635
1060,2650
1010,2665
1010,2679
1082,2694
989,2707
1094,2721
989,2736
1016,2750
1060,2764
1082,2779
1010,2794
1010,2808
1060,2823
1010,2837
1082,2851
927,2866
1094,2880
1060,2894
1082,2909
1010,2923
989,2937
1016,2952
1060,2966
1082,2980
1010,2996
1010,3010
1060,3024
1010,3039
1082,3053
1010,3068
989,3082
1094,3096
1060,3110
1010,3126
1010,3140
1082,3154
989,3168
1094,3182
1060,3197
947,3211
1070,3225
1082,3239
1010,3254
1010,3269
1060,3283
1010,3298
1082,3312
1060,3328
947,3341
1070,3355
1082,3369
1010,3384
1010,3399
1060,3414
1010,3428
1082,3442
1082,3458
927,3471
1094,3485
1060,3500
1010,3514
1082,3529
989,3543
1016,3557
1060,3571
1082,3586
947,3600
1070,3614
1082,3629
989,3642
1094,3657
989,3671
1016,3685
1060,3699
1082,3714
1010,3729
989,3742
1094,3757
989,3770
1094,3784
989,3799
1016,3813
1060,3827
1082,3842
1010,3857
1010,3871
1060,3886
1010,3900
1082,3914
1060,3930
947,3943
1070,3957
1082,3972
1010,3986
989,4000
1094,4015
989,4028
1094,4042
1060,4058
947,4071
1070,4085
1082,4100
1010,4114
1082,4129
989,4143
1016,4157
1082,4171
1060,4186
947,4200
1094,4214
1060,4229
1010,4243
1082,4258
1010,4273
989,4286
1094,4300
1082,4315
927,4329
1094,4343
1060,4358
1010,4372
1082,4386
1010,4402
1010,4416
1082,4430
1082,4445
1010,4460
989,4473
1016,4488
1082,4502
1082,4516
927,4531
1094,4545
1082,4559
1010,4574
1060,4589
1010,4603
1010,4618
1082,4632
1082,4646
989,4661
1016,4675
1082,4689
989,4703
1094,4717
1010,4732
989,4746
1094,4760
1082,4774
989,4789
1016,4803
1082,4817
989,4831
1094,4845
1060,4860
947,4874
1094,4888
1060,4902
1010,4917
1010,4932
1082,4946
989,4960
1094,4974
1060,4989
947,5003
