255,1271,2134,,
255,1128,2152,,
255,1271,2170,,
255,1204,2189,,
255,1204,2208,,
255,1254,2227,,
255,1204,2245,,
255,1254,2265,,
255,1144,2283,,
255,1271,2301,,
255,1187,2320,,
255,1204,2339,,
255,1271,2358,,
255,1187,2376,,
255,1271,2396,,
255,1144,2414,,
255,1254,2433,,
255,1204,2451,,
255,1204,2470,,
255,1187,2489,,
255,1271,2507,,
255,1271,2527,,
255,1128,2545,,
255,1271,2564,,
255,1204,2582,,
255,1254,2601,,
255,1144,2620,,
255,1271,2638,,
255,1254,2657,,
255,1144,2676,,
255,1254,2695,,
255,1204,2713,,
255,1271,2733,,
255,1128,2751,,
255,1271,2769,,
255,1204,2788,,
255,1187,2807,,
255,1271,2826,,
255,1204,2844,,
255,1254,2864,,
255,1144,2882,,
255,1271,2900,,
255,1187,2919,,
255,1204,2938,,
255,1204,2957,,
255,1254,2975,,
255,1271,2995,,
255,1144,3013,,
255,1254,3032,,
255,1204,3050,,
255,1204,3069,,
255,1187,3088,,
255,1271,3106,,
255,1271,3126,,
255,1128,3144,,
200,1271,3163,,
200,1204,3181,,
200,1236,3201,,
200,1097,3219,,
200,1202,3237,,
200,1106,3257,,
200,1106,3275,,
200,1151,3294,,
200,1090,3312,,
200,1133,3332,,
200,1020,3350,,
200,1116,3368,,
200,1057,3387,,
200,1057,3406,,
200,1116,3425,,
200,1041,3443,,
200,1116,3463,,
200,989,3480,,
200,1109,3499,,
200,1057,3517,,
200,1041,3536,,
200,1041,3555,,
200,1099,3573,,
200,1099,3593,,
200,989,3610,,
200,1109,3629,,
200,1041,3647,,
200,1099,3666,,
200,989,3684,,
200,1109,3702,,
200,1099,3721,,
200,989,3739,,
200,1109,3758,,
200,1041,3776,,
200,1099,3795,,
200,989,3813,,
200,1091,3831,,
200,1116,3850,,
200,989,3868,,
200,1091,3887,,
200,1041,3905,,
200,1099,3924,,
200,989,3942,,
200,1109,3960,,
200,1099,3979,,
200,1041,3998,,
200,1041,4017,,
200,1041,4035,,
200,1116,4054,,
200,989,4072,,
200,1091,4090,,
200,1041,4109,,
200,1099,4128,,
200,1041,4147,,
200,1041,4165,,
200,1116,4184,,
200,989,4202,,
200,1091,4220,,
200,1041,4239,,
200,1099,4258,,
200,1057,4277,,
200,1041,4295,,
200,1099,4314,,
200,1041,4333,,
200,1041,4352,,
200,1041,4370,,
200,1099,4389,,
200,989,4407,,
200,1109,4425,,
200,1099,4444,,
200,1041,4463,,
200,1041,4482,,
200,1041,4500,,
200,1099,4518,,
200,989,4537,,
200,1109,4555,,
200,1099,4574,,
200,1041,4593,,
200,1041,4612,,
200,1041,4630,,
200,1099,4648,,
200,1005,4668,,
200,1099,4686,,
200,1099,4705,,
200,1041,4724,,
200,1041,4743,,
200,1041,4761,,
200,1099,4780,,
200,1057,4799,,
200,1041,4817,,
200,1041,4836,,
200,1099,4855,,
200,1041,4874,,
200,1041,4892,,
200,1099,4911,,
200,1057,4930,,
200,1041,4948,,
200,1041,4967,,
200,1099,4985,,
200,989,5004,,
200,1109,5022,,
200,1099,5041,,
200,1041,5060,,
200,1041,5079,,
200,1041,5097,,
200,1099,5115,,
200,1005,5135,,
200,1099,5153,,
200,1099,5172,,
200,1041,5191,,
200,1041,5210,,
200,1041,5228,,
200,1116,5246,,
200,989,5265,,
200,1091,5283,,
200,1116,5302,,
200,1041,5321,,
200,1041,5340,,
200,1041,5358,,
200,1099,5377,,
200,1057,5396,,
200,1041,5414,,
200,1041,5433,,
200,1099,5451,,
200,1041,5471,,
200,1041,5489,,
200,1116,5508,,
200,1041,5527,,
200,1041,5545,,
200,1041,5564,,
200,1116,5582,,
200,989,5601,,
200,1091,5619,,
200,1116,5638,,
200,1041,5657,,
200,1041,5676,,
200,1041,5694,,
200,1116,5712,,
200,989,5731,,
200,1091,5749,,
200,1116,5768,,
200,1041,5787,,
200,1041,5806,,
200,1057,5824,,
200,1099,5842,,
200,1041,5862,,
200,1041,5880,,
200,1099,5899,,
200,1057,5917,,
200,1041,5937,,
200,1041,5955,,
200,1116,5974,,
200,1041,5993,,
200,1041,6011,,
200,1041,6030,,
200,1099,6048,,
200,1057,6068,,
200,1041,6086,,
200,1099,6105,,
200,1041,6124,,
200,1057,6142,,
200,1041,6161,,
200,1099,6179,,
200,989,6198,,
200,1109,6216,,
200,1099,6235,,
200,1057,6254,,
200,1041,6273,,
200,1041,6291,,
-145,1099,6310,,
-145,1051,6331,,
-145,711,6349,,
-145,274,6368,,
-145,-16,6387,,
-145,-179,6407,,
-145,-293,6426,,
-145,-423,6446,,
-145,-456,6466,,
-145,-585,6486,,
-145,-603,6505,,
-145,-683,6525,,
-145,-662,6545,,
-145,-748,6564,,
-145,-742,6584,,
-145,-773,6604,,
-145,-829,6624,,
-145,-804,6643,,
-145,-862,6664,,
-145,-795,6683,,
-145,-878,6703,,
-145,-850,6723,,
-145,-850,6743,,
-145,-865,6762,,
-145,-911,6781,,
-145,-824,6802,,
-145,-911,6821,,
-145,-881,6841,,
-145,-927,6861,,
-145,-881,6881,,
-145,-881,6900,,
-145,-943,6921,,
-145,-839,6940,,
-145,-927,6960,,
-145,-896,6979,,
-145,-896,7000,,
-145,-881,7019,,
-145,-943,7038,,
-145,-896,7059,,
-145,-881,7078,,
-145,-896,7098,,
-145,-943,7118,,
-145,-896,7138,,
-145,-896,7157,,
-145,-943,7177,,
-145,-854,7197,,
-145,-943,7217,,
-145,-896,7236,,
-145,-943,7257,,
-145,-839,7276,,
-145,-943,7296,,
-145,-896,7315,,
-145,-896,7335,,
-145,-896,7355,,
-145,-943,7374,,
-145,-943,7395,,
-145,-854,7414,,
-145,-943,7434,,
-145,-896,7454,,
-145,-896,7474,,
-145,-896,7493,,
-145,-943,7513,,
-145,-854,7533,,
-145,-943,7553,,
-145,-896,7572,,
-145,-943,7592,,
-145,-854,7612,,
-145,-943,7631,,
-145,-896,7652,,
-145,-896,7671,,
-145,-943,7691,,
-145,-896,7710,,
-145,-896,7731,,
-145,-896,7750,,
-145,-943,7770,,
-145,-896,7790,,
-145,-896,7810,,
-145,-896,7829,,
-145,-960,7848,,
-145,-854,7869,,
-145,-943,7888,,
-145,-896,7908,,
-145,-943,7928,,
-145,-896,7948,,
-145,-896,7967,,
-145,-943,7988,,
-145,-854,8007,,
-145,-943,8027,,
-145,-896,8046,,
-145,-896,8067,,
-145,-896,8086,,
-145,-943,8105,,
-145,-896,8126,,
-145,-896,8145,,
-145,-896,8165,,
-145,-943,8185,,
-145,-854,8205,,
-145,-943,8224,,
-145,-943,8244,,
-145,-854,8264,,
-145,-943,8284,,
-145,-896,8303,,
-145,-943,8324,,
-145,-854,8343,,
-145,-943,8363,,
-145,-896,8383,,
-145,-896,8402,,
-145,-896,8422,,
-145,-943,8441,,
-145,-854,8462,,
-145,-943,8481,,
-145,-943,8501,,
-145,-896,8521,,
-145,-896,8541,,
-145,-896,8560,,
-145,-943,8580,,
-145,-854,8600,,
-145,-943,8620,,
-145,-896,8639,,
-145,-943,8659,,
-145,-854,8679,,
-145,-943,8698,,
-145,-896,8719,,
-145,-896,8738,,
-145,-943,8758,,
-145,-896,8777,,
-145,-896,8798,,
-145,-896,8817,,
-145,-943,8837,,
-145,-896,8857,,
-145,-896,8877,,
-145,-896,8896,,
-145,-943,8916,,
-145,-854,8936,,
-145,-943,8955,,
-145,-896,8975,,
-145,-896,8995,,
-145,-943,9015,,
-145,-896,9034,,
-145,-943,9055,,
-145,-854,9074,,
-145,-943,9094,,
-145,-912,9113,,
-145,-896,9134,,
-145,-896,9153,,
-145,-943,9172,,
-145,-854,9193,,
-145,-943,9212,,
-145,-896,9232,,
-145,-943,9252,,
-145,-854,9272,,
-145,-943,9291,,
-145,-943,9311,,
-145,-854,9331,,
-145,-943,9351,,
-145,-896,9370,,
-145,-943,9391,,
-145,-854,9410,,
-145,-943,9430,,
-200,-896,9450,,
-200,-896,9469,,
-200,-912,9489,,
-200,-992,9508,,
-200,-927,9529,,
-200,-1025,9549,,
-200,-1051,9570,,
-200,-1001,9591,,
-200,-1016,9612,,
-200,-1030,9632,,
-200,-1067,9654,,
-200,-983,9673,,
-200,-1090,9694,,
-200,-1030,9715,,
-200,-1045,9736,,
-200,-1030,9756,,
-200,-1097,9777,,
-200,-983,9797,,
-200,-1090,9818,,
-200,-1045,9838,,
-200,-1045,9860,,
-200,-1030,9880,,
-200,-1097,9901,,
-200,-1045,9922,,
-200,-1030,9943,,
-200,-1045,9963,,
-200,-1097,9985,,
-200,-998,10004,,
-200,-1097,10025,,
-200,-1040,10048,,
-200,-1040,10070,,
-200,-1054,10091,,
-200,-1089,10114,,
-200,-994,10134,,
-200,-1097,10156,,
-200,-1054,10177,,
-200,-1040,10200,,
-200,-1040,10221,,
-200,-1089,10243,,
-200,-1008,10265,,
-200,-1089,10287,,
-200,-1054,10308,,
-200,-1040,10331,,
-200,-1040,10352,,
-200,-1104,10374,,
-200,-994,10395,,
-200,-1097,10417,,
-200,-1040,10438,,
-200,-1054,10461,,
-200,-1040,10482,,
-200,-1104,10504,,
-200,-994,10525,,
-200,-1097,10547,,
-200,-1040,10568,,
-200,-1104,10591,,
-200,-994,10611,,
-200,-1097,10633,,
-200,-1040,10655,,
-200,-1054,10677,,
-200,-1040,10698,,
-200,-1089,10721,,
-200,-1008,10742,,
-200,-1089,10764,,
-200,-1054,10786,,
-200,-1040,10808,,
-200,-1040,10829,,
-200,-1104,10852,,
-200,-994,10872,,
-200,-1045,10894,,
-200,-1089,10916,,
-200,-1008,10938,,
-200,-1089,10959,,
-200,-1054,10982,,
-200,-1040,11003,,
-200,-1040,11025,,
-200,-1104,11047,,
-200,-994,11068,,
-200,-1097,11089,,
-200,-1040,11112,,
-200,-1054,11133,,
-200,-1040,11155,,
-200,-1104,11176,,
-200,-994,11198,,
-200,-1097,11219,,
-200,-1054,11241,,
-200,-1040,11264,,
-200,-1040,11285,,
-200,-1104,11307,,
-200,-994,11328,,
-200,-1097,11350,,
-200,-1040,11371,,
-200,-1054,11394,,
-200,-1040,11415,,
-200,-1104,11437,,
-200,-994,11458,,
-200,-1097,11480,,
-200,-1054,11501,,
-200,-1089,11524,,
-200,-1008,11545,,
-200,-1089,11567,,
-200,-1054,11589,,
-200,-1040,11611,,
-200,-1054,11632,,
-200,-1089,11655,,
-200,-1008,11676,,
-200,-1089,11698,,
-200,-1054,11720,,
-200,-1040,11742,,
-200,-1054,11763,,
-200,-1089,11786,,
-200,-1008,11807,,
-200,-1089,11829,,
-200,-1054,11851,,
-200,-1040,11873,,
-200,-1054,11894,,
-200,-1089,11917,,
-200,-1008,11938,,
-200,-1089,11960,,
-200,-1054,11982,,
-200,-994,12003,,
-200,-1097,12024,,
-200,-1054,12047,,
-200,-1054,12068,,
-200,-1040,12090,,
-200,-1104,12112,,
-200,-994,12133,,
-200,-1097,12154,,
-200,-1054,12177,,
-200,-1040,12198,,
-200,-1054,12220,,
-200,-1089,12241,,
-200,-1008,12264,,
-200,-1104,12285,,
-200,-1040,12307,,
-200,-1054,12329,,
-200,-1040,12351,,
-200,-1104,12372,,
-200,-994,12394,,
-200,-1097,12416,,
-200,-1054,12437,,
-200,-1040,12460,,
-200,-1054,12481,,
-200,-1089,12503,,
-200,-1008,12525,,
-200,-1089,12547,,
-200,-1054,12568,,
255,-1054,12590,,
255,-1030,12610,,
255,-355,12630,,
255,618,12649,,
255,927,12667,,
255,1074,12687,,
255,1204,12706,,
255,1104,12727,,
255,1253,12746,,
255,1253,12766,,
255,1206,12786,,
255,1190,12806,,
255,1206,12825,,
255,1269,12846,,
255,1148,12865,,
255,1269,12884,,
255,1190,12904,,
255,1206,12924,,
255,1206,12944,,
255,1253,12963,,
255,1206,12984,,
255,1206,13003,,
255,1269,13023,,
255,1206,13043,,
255,1190,13063,,
255,1206,13082,,
255,1269,13102,,
255,1148,13122,,
255,1269,13142,,
255,1190,13161,,
255,1269,13181,,
255,1148,13201,,
255,1269,13220,,
255,1206,13240,,
255,1190,13260,,
255,1269,13280,,
255,1206,13299,,
255,1206,13320,,
255,1206,13339,,
255,1253,13359,,
255,1206,13379,,
255,1206,13399,,
255,1206,13418,,
255,1269,13437,,
255,1148,13458,,
255,1269,13477,,
255,1190,13497,,
255,1269,13517,,
255,1206,13537,,
255,1206,13556,,
255,1269,13577,,
255,1133,13596,,
255,1269,13616,,
255,1206,13635,,
255,1206,13656,,
255,1206,13675,,
255,1269,13694,,
255,1206,13715,,
255,1190,13734,,
255,1206,13754,,
255,1269,13774,,
255,1148,13794,,
255,1269,13813,,
255,1269,13833,,
255,1133,13853,,
255,1269,13873,,
255,1206,13892,,
255,1269,13913,,
255,1148,13932,,
255,1269,13952,,
255,1206,13971,,
255,1190,13991,,
255,1206,14011,,
255,1269,14030,,
255,1206,14051,,
255,1206,14070,,
255,1269,14090,,
255,1190,14110,,
255,1206,14130,,
255,1206,14149,,
255,1269,14169,,
255,1148,14189,,
255,1269,14209,,
255,1206,14228,,
255,1253,14248,,
255,1148,14268,,
255,1269,14287,,
255,1206,14308,,
255,1206,14327,,
255,1269,14347,,
255,1206,14366,,
255,1190,14387,,
255,1206,14406,,
255,1269,14426,,
255,1206,14446,,
255,1206,14466,,
255,1206,14485,,
255,1269,14504,,
255,1148,14525,,
255,1253,14544,,
255,1206,14564,,
255,1206,14584,,
255,1206,14604,,
255,1269,14623,,
255,1269,14644,,
255,1133,14663,,
255,1269,14683,,
255,1206,14702,,
255,1206,14723,,
255,1206,14742,,
255,1269,14761,,
255,1206,14782,,
255,1206,14801,,
255,1206,14821,,
255,1253,14841,,
255,1148,14861,,
255,1269,14880,,
255,1269,14900,,
255,1148,14920,,
255,1269,14940,,
255,1206,14959,,
255,1269,14980,,
255,1133,14999,,
255,1269,15019,,
255,1206,15039,,
255,1206,15058,,
255,1206,15078,,
255,1269,15097,,
255,1148,15118,,
255,1269,15137,,
255,1269,15157,,
255,1190,15177,,
255,1206,15197,,
255,1206,15216,,
255,1269,15236,,
255,1148,15256,,
255,1269,15276,,
255,1206,15295,,
255,1206,15315,,
255,1190,15335,,
255,1269,15354,,
255,1206,15375,,
255,1206,15394,,
255,1269,15414,,
255,1206,15433,,
255,1206,15454,,
255,1206,15473,,
255,1269,15493,,
255,1190,15513,,
255,1206,15533,,
255,1206,15552,,
255,1269,15572,,
255,1148,15592,,
255,1269,15611,,
255,1206,15631,,
255,1206,15651,,
255,1190,15671,,
255,1269,15690,,
255,1269,15711,,
200,1148,15730,,
200,1269,15750,,
200,1190,15769,,
200,1159,15790,,
200,1144,15809,,
200,1171,15828,,
200,1045,15849,,
200,1155,15868,,
200,1082,15888,,
200,1139,15908,,
200,1030,15928,,
200,1122,15947,,
200,1122,15967,,
200,1016,15987,,
200,1106,16007,,
200,1067,16026,,
200,1106,16047,,
200,1001,16066,,
200,1106,16086,,
200,1051,16106,,
200,1051,16125,,
200,1051,16145,,
200,1106,16164,,
200,1001,16185,,
200,1106,16204,,
200,1106,16224,,
200,1051,16244,,
200,1036,16264,,
200,1051,16283,,
200,1106,16304,,
200,1001,16323,,
200,1106,16343,,
200,1051,16362,,
200,1036,16382,,
200,1051,16402,,
200,1106,16421,,
200,1051,16442,,
200,1051,16461,,
200,1106,16481,,
200,1051,16500,,
200,1051,16521,,
200,1036,16540,,
200,1106,16560,,
200,1051,16580,,
200,1051,16600,,
200,1036,16619,,
200,1106,16640,,
200,1001,16659,,
200,1106,16678,,
200,1051,16698,,
200,1051,16718,,
200,1051,16738,,
200,1106,16757,,
200,1090,16778,,
200,1001,16797,,
200,1106,16817,,
200,1051,16837,,
200,1051,16857,,
200,1051,16876,,
200,1106,16896,,
200,986,16915,,
200,1116,16934,,
200,1051,16954,,
200,1106,16974,,
200,986,16993,,
200,1116,17012,,
200,1106,17032,,
200,986,17051,,
200,1116,17071,,
200,1051,17090,,
200,1090,17111,,
200,1001,17130,,
200,1106,17149,,
200,1051,17170,,
200,1051,17189,,
200,1051,17209,,
200,1106,17228,,
200,1036,17249,,
200,1051,17268,,
200,1106,17288,,
200,1051,17308,,
200,1051,17328,,
200,1051,17347,,
200,1106,17367,,
200,1001,17387,,
200,1090,17406,,
200,1051,17426,,
200,1051,17446,,
200,1051,17466,,
200,1106,17485,,
200,1106,17506,,
200,1001,17525,,
200,1106,17545,,
200,1051,17564,,
200,1051,17585,,
200,1036,17604,,
200,1106,17624,,
200,1051,17644,,
200,1051,17664,,
200,1051,17683,,
200,1106,17703,,
200,1001,17723,,
200,1106,17742,,
200,1051,17762,,
200,1051,17782,,
200,1106,17802,,
200,1051,17821,,
200,1106,17842,,
200,1001,17861,,
200,1090,17881,,
200,1051,17901,,
200,1051,17921,,
200,1051,17940,,
200,1106,17959,,
200,1001,17980,,
200,1106,17999,,
200,1051,18019,,
200,1106,18039,,
200,1051,18059,,
200,1051,18078,,
200,1106,18098,,
200,1001,18118,,
200,1106,18138,,
200,1051,18157,,
200,1051,18178,,
200,1036,18197,,
200,1106,18216,,
200,1051,18237,,
200,1051,18256,,
200,1051,18276,,
200,1106,18295,,
200,1001,18316,,
200,1106,18335,,
200,1106,18355,,
200,1051,18375,,
200,1051,18395,,
200,1051,18414,,
200,1090,18435,,
200,1001,18454,,
200,1106,18473,,
200,1051,18493,,
200,1051,18513,,
200,1051,18533,,
200,1106,18552,,
200,1051,18573,,
200,1051,18592,,
200,1106,18612,,
200,1051,18631,,
200,1051,18652,,
200,1051,18671,,
200,1106,18691,,
200,1001,18711,,
200,1090,18731,,
200,1051,18750,,
200,1106,18770,,
200,1001,18790,,
200,1106,18809,,
200,1051,18829,,
200,1051,18849,,
-145,1106,18870,,
-145,1045,18890,,
-145,706,18911,,
-145,231,18930,,
-145,-48,18950,,
-145,-201,18971,,
-145,-323,18992,,
-145,-427,19012,,
-145,-541,19034,,
-145,-548,19054,,
-145,-664,19075,,
-145,-677,19095,,
-145,-706,19117,,
-145,-736,19137,,
-145,-804,19158,,
-145,-759,19179,,
-145,-850,19200,,
-145,-809,19220,,
-145,-881,19241,,
-145,-801,19262,,
-145,-896,19282,,
-145,-854,19304,,
-145,-868,19324,,
-145,-868,19345,,
-145,-912,19366,,
-145,-843,19387,,
-145,-927,19407,,
-145,-883,19428,,
-145,-883,19449,,
-145,-898,19470,,
-145,-927,19490,,
-145,-857,19512,,
-145,-927,19532,,
-145,-943,19553,,
-145,-898,19574,,
-145,-883,19595,,
-145,-898,19615,,
-145,-943,19637,,
-145,-857,19657,,
-145,-943,19678,,
-145,-898,19699,,
-145,-898,19720,,
-145,-898,19740,,
-145,-943,19761,,
-145,-857,19782,,
-145,-943,19803,,
-145,-898,19823,,
-145,-898,19845,,
-145,-898,19865,,
-145,-943,19886,,
-145,-898,19907,,
-145,-898,19928,,
-145,-898,19948,,
-145,-943,19970,,
-145,-857,19990,,
-145,-943,20011,,
-145,-898,20032,,
-145,-898,20052,,
-145,-898,20073,,
-145,-943,20093,,
-145,-857,20115,,
-145,-943,20135,,
-145,-898,20156,,
-145,-898,20177,,
-145,-898,20198,,
-145,-943,20218,,
-145,-898,20240,,
-145,-898,20260,,
-145,-898,20281,,
-145,-943,20302,,
-145,-871,20323,,
-145,-943,20343,,
-145,-943,20365,,
-145,-857,20385,,
-145,-943,20406,,
-145,-898,20426,,
-145,-898,20448,,
-145,-898,20468,,
-145,-943,20489,,
-145,-857,20510,,
-145,-943,20531,,
-145,-898,20551,,
-145,-943,20573,,
-145,-857,20593,,
-145,-943,20614,,
-145,-898,20635,,
-145,-898,20656,,
-145,-898,20676,,
-145,-943,20698,,
-145,-871,20718,,
-145,-943,20739,,
-145,-898,20759,,
-145,-898,20781,,
-145,-898,20801,,
-145,-943,20822,,
-145,-857,20843,,
-145,-943,20864,,
-145,-898,20884,,
-145,-943,20905,,
-145,-857,20926,,
-145,-943,20946,,
-145,-898,20968,,
-145,-898,20988,,
-145,-898,21009,,
-145,-958,21030,,
-145,-857,21051,,
-145,-943,21071,,
-145,-898,21092,,
-145,-898,21113,,
-145,-898,21134,,
-145,-943,21154,,
-145,-857,21176,,
-145,-943,21196,,
-145,-958,21217,,
-145,-898,21238,,
-145,-898,21259,,
-145,-898,21279,,
-145,-943,21301,,
-145,-857,21321,,
-145,-943,21342,,
-145,-898,21363,,
-145,-898,21384,,
-145,-913,21404,,
-145,-943,21425,,
-145,-857,21446,,
-145,-943,21467,,
-145,-898,21487,,
-145,-898,21509,,
-145,-898,21529,,
-145,-943,21550,,
-145,-898,21571,,
-145,-913,21592,,
-145,-898,21612,,
-145,-943,21634,,
-145,-857,21654,,
-145,-943,21675,,
-145,-898,21696,,
-145,-898,21716,,
-145,-913,21737,,
-145,-943,21757,,
-145,-857,21779,,
-145,-943,21799,,
-145,-898,21820,,
-145,-898,21841,,
-145,-898,21862,,
-145,-943,21882,,
-145,-913,21904,,
-145,-898,21924,,
-145,-898,21945,,
-145,-943,21966,,
-145,-857,21987,,
-200,-943,22007,,
-200,-943,22029,,
-200,-885,22049,,
-200,-989,22070,,
-200,-971,22090,,
-200,-986,22112,,
-200,-1001,22133,,
-200,-1060,22155,,
-200,-981,22176,,
-200,-1067,22198,,
-200,-1040,22219,,
-200,-1026,22242,,
-200,-1040,22263,,
-200,-1089,22285,,
-200,-994,22306,,
-200,-1097,22328,,
-200,-1040,22349,,
-200,-1089,22372,,
-200,-994,22392,,
-200,-1045,22414,,
-200,-1089,22436,,
-200,-994,22457,,
-200,-1097,22478,,
-200,-1040,22501,,
-200,-1054,22522,,
-200,-1040,22544,,
-200,-1089,22566,,
-200,-994,22587,,
-200,-1097,22608,,
-200,-1054,22631,,
-200,-1040,22652,,
-200,-1040,22674,,
-200,-1089,22696,,
-200,-1008,22718,,
-200,-1089,22739,,
-200,-1054,22762,,
-200,-1040,22784,,
-200,-1040,22805,,
-200,-1089,22828,,
-200,-1008,22849,,
-200,-1089,22871,,
-200,-1040,22893,,
-200,-1054,22915,,
-200,-1040,22936,,
-200,-1089,22958,,
-200,-1008,22980,,
-200,-1089,23002,,
-200,-1040,23023,,
-200,-1054,23046,,
-200,-1040,23067,,
-200,-1089,23089,,
-200,-1008,23111,,
-200,-1089,23133,,
-200,-1040,23154,,
-200,-1054,23177,,
-200,-1040,23198,,
-200,-1089,23220,,
-200,-994,23241,,
-200,-1097,23263,,
-200,-1054,23284,,
-200,-1040,23307,,
-200,-1040,23328,,
-200,-1104,23350,,
-200,-994,23371,,
-200,-1097,23393,,
-200,-1040,23414,,
-200,-1089,23437,,
-200,-1008,23458,,
-200,-1089,23480,,
-200,-1040,23502,,
-200,-1008,23524,,
-200,-1089,23545,,
-200,-1040,23568,,
-200,-1054,23589,,
-200,-1040,23611,,
-200,-1089,23633,,
-200,-1008,23655,,
-200,-1089,23676,,
-200,-1040,23699,,
-200,-1054,23720,,
-200,-1040,23742,,
-200,-1089,23764,,
-200,-1008,23786,,
-200,-1089,23808,,
-200,-1040,23830,,
-200,-1054,23852,,
-200,-1040,23873,,
-200,-1089,23896,,
-200,-1008,23917,,
-200,-1089,23939,,
-200,-1040,23961,,
-200,-1054,23983,,
-200,-1040,24004,,
-200,-1089,24027,,
-200,-1008,24048,,
-200,-1089,24070,,
-200,-1040,24092,,
-200,-1054,24114,,
-200,-1040,24135,,
-200,-1104,24158,,
-200,-994,24178,,
-200,-1097,24200,,
-200,-1040,24221,,
