0,11
0,20
0,29
0,38
0,48
0,57
32,68
61,78
30,89
84,99
92,109
84,120
112,134
110,146
128,158
154,171
142,183
180,196
166,208
142,221
206,233
206,245
206,258
220,271
231,283
231,295
237,308
257,320
257,333
237,346
261,358
283,370
257,382
285,396
285,408
283,420
309,433
285,445
309,457
309,471
285,483
309,495
335,507
309,520
335,533
309,545
335,558
333,570
335,582
360,595
309,608
360,620
360,632
335,645
356,657
309,670
386,683
333,695
360,707
386,719
335,733
353,745
360,757
360,770
380,782
360,795
356,807
356,820
386,832
386,844
360,857
353,870
412,882
360,894
356,907
386,919
412,932
356,945
356,957
412,969
360,982
380,995
380,1007
380,1020
353,1034
428,1047
380,1061
350,1075
404,1088
380,1101
404,1115
375,1129
397,1142
380,1156
353,1169
428,1182
404,1197
350,1210
380,1223
428,1236
375,1250
404,1264
353,1277
397,1291
404,1304
404,1317
375,1332
375,1345
428,1358
380,1372
397,1385
404,1399
375,1413
397,1426
404,1439
404,1453
350,1467
428,1480
404,1494
353,1507
428,1520
397,1534
353,1548
428,1561
428,1574
353,1588
397,1602
404,1615
375,1629
428,1642
404,1655
375,1670
397,1683
404,1696
404,1710
397,1723
375,1737
404,1751
397,1764
404,1777
404,1790
371,1805
404,1818
404,1831
397,1845
428,1858
353,1872
397,1886
428,1899
380,1912
428,1927
371,1940
380,1953
451,1967
375,1980
428,1994
397,2008
353,2021
428,2034
428,2048
353,2062
397,2075
428,2088
353,2102
451,2115
404,2129
350,2143
428,2156
404,2169
375,2183
428,2197
375,2210
404,2224
397,2237
404,2250
404,2265
371,2278
404,2291
404,2305
397,2318
375,2332
404,2345
397,2359
404,2372
404,2385
350,2400
428,2413
380,2426
397,2440
428,2453
353,2467
428,2481
397,2494
380,2507
428,2521
371,2535
380,2548
428,2562
375,2575
404,2588
397,2603
375,2616
404,2629
404,2642
397,2656
375,2670
380,2683
397,2697
428,2710
380,2723
371,2738
428,2751
380,2764
428,2778
397,2792
353,2805
428,2819
397,2832
380,2845
428,2860
350,2873
404,2886
428,2899
375,2913
404,2927
397,2940
375,2954
404,2967
404,2980
375,2995
397,3008
380,3021
428,3035
397,3048
380,3062
397,3076
375,3089
404,3102
380,3116
397,3130
397,3143
380,3156
397,3170
404,3183
375,3197
375,3211
404,3224
428,3237
353,3251
397,3265
428,3278
380,3292
397,3305
428,3318
353,3333
397,3346
404,3359
404,3373
397,3386
375,3400
404,3414
397,3427
404,3440
404,3453
350,3468
428,3481
404,3494
353,3508
428,3521
397,3535
353,3549
428,3562
428,3575
380,3589
371,3603
404,3616
404,3630
375,3643
428,3657
375,3671
353,3684
428,3697
428,3710
353,3725
397,3738
404,3751
375,3765
380,3778
428,3792
371,3806
380,3819
428,3832
404,3846
375,3860
375,3873
428,3887
375,3900
380,3913
428,3928
350,3941
404,3954
404,3968
375,3981
428,3995
353,4008
397,4022
404,4035
404,4048
329,4063
428,4076
404,4089
375,4103
404,4116
375,4130
428,4144
353,4157
428,4170
404,4184
350,4198
380,4211
428,4225
375,4238
404,4251
375,4265
375,4279
428,4292
380,4305
397,4319
375,4333
404,4346
353,4360
428,4373
428,4386
353,4401
375,4414
404,4427
428,4441
353,4454
397,4468
404,4482
375,4495
380,4508
428,4523
350,4536
404,4549
404,4562
375,4576
428,4590
353,4603
397,4617
404,4630
404,4643
380,4658
371,4671
428,4684
380,4698
375,4711
428,4725
375,4739
353,4752
428,4765
428,4779
353,4793
397,4806
428,4819
353,4833
428,4846
404,4860
350,4874
428,4887
404,4900
375,4914
375,4928
428,4941
404,4955
375,4968
428,4981
375,4996
375,5009
