0,11
0,20
0,29
257,41
570,54
773,67
832,79
1056,93
1060,106
1192,120
1325,136
1159,150
1413,164
1413,179
1402,193
1402,208
1402,223
1524,237
1568,251
1484,267
1443,281
1612,295
1505,310
1590,324
1505,339
1525,354
1612,368
1634,382
1525,398
1525,412
1634,427
1505,441
1634,455
1505,471
1567,485
1612,499
1656,514
1525,529
1525,543
1678,558
1505,572
1656,586
1678,602
1430,616
1634,630
1678,645
1546,659
1525,674
1656,689
1567,703
1634,717
1656,733
1449,747
1678,761
1634,776
1546,790
1546,805
1567,820
1634,834
1656,848
1546,864
1567,878
1656,892
1546,907
1656,921
1546,936
1567,951
1656,965
1656,979
1525,995
1567,1009
1649,1025
1565,1040
1649,1055
1565,1072
1565,1087
1670,1102
1649,1118
1546,1134
1546,1149
1546,1165
1670,1180
1649,1197
1473,1212
1649,1227
1670,1243
1565,1258
1546,1274
1546,1290
1649,1305
1649,1320
1473,1337
1649,1352
1670,1368
1546,1383
1690,1399
1546,1415
1546,1430
1649,1445
1546,1462
1565,1477
1649,1492
1565,1508
1670,1523
1565,1540
1546,1555
1649,1570
1649,1586
1455,1602
1670,1617
1546,1633
1670,1648
1649,1665
1491,1680
1649,1695
1649,1711
1546,1727
1546,1742
1670,1758
1546,1773
1670,1788
1455,1805
1670,1820
1670,1836
1546,1851
1649,1867
1546,1883
1546,1898
1670,1913
1546,1930
1565,1945
1649,1960
1585,1976
1649,1991
1546,2008
1546,2023
1649,2038
1670,2054
1473,2070
1649,2085
1565,2101
1670,2116
1649,2132
1455,2148
1649,2163
1670,2179
1546,2195
1565,2210
1649,2226
1565,2241
1670,2256
1455,2273
1649,2288
1649,2304
1565,2319
1565,2335
1649,2351
1565,2366
1670,2381
1649,2398
1455,2413
1670,2428
1546,2444
1670,2460
1585,2476
1546,2491
1649,2506
1649,2522
1473,2538
1670,2553
1565,2569
1670,2584
1546,2600
1546,2616
1670,2631
1670,2647
1585,2663
1546,2678
1649,2694
1565,2709
1670,2725
1473,2741
1670,2756
1649,2771
1565,2787
1565,2803
1670,2819
1565,2834
1649,2849
1670,2866
1473,2881
1690,2896
1546,2912
1649,2928
1565,2944
1585,2959
1670,2974
1649,2990
1473,3006
1670,3021
1690,3037
1546,3052
1565,3068
1565,3084
1690,3099
1649,3115
1565,3131
1565,3146
1690,3162
1546,3177
1649,3193
1473,3209
1690,3224
1670,3239
1546,3255
1565,3271
1670,3287
1585,3302
1649,3317
1565,3334
1565,3349
1690,3364
1546,3380
1670,3396
1565,3411
1585,3427
1649,3442
1670,3459
1491,3474
1670,3489
1649,3505
1565,3520
1604,3536
1546,3552
1670,3567
1670,3582
1491,3599
1649,3614
1670,3630
1565,3645
1690,3661
1546,3677
1565,3692
1690,3707
1565,3724
1546,3739
1670,3755
1585,3770
1670,3785
1546,3802
1585,3817
1690,3832
1649,3848
1565,3864
1565,3879
1585,3895
1649,3910
1670,3927
1473,3942
1690,3957
1649,3973
1585,3988
1585,4004
1546,4020
1670,4035
1670,4050
1491,4067
1649,4082
1670,4098
1604,4113
1649,4129
1565,4145
1585,4160
1670,4175
1565,4192
1585,4207
1670,4222
1565,4238
1711,4253
1546,4270
1565,4285
1690,4300
1670,4316
1455,4332
1690,4347
1585,4363
1649,4378
1670,4395
1473,4410
1690,4425
1649,4441
1565,4457
1585,4472
1670,4488
1546,4503
1690,4518
1491,4535
1649,4550
1670,4566
1565,4581
1585,4597
1649,4613
1565,4628
1690,4643
1670,4660
1455,4675
1690,4690
1585,4706
1649,4722
1565,4738
1565,4753
1690,4768
1649,4784
1473,4800
1670,4815
1585,4831
1649,4846
1670,4862
1473,4878
1690,4893
1649,4909
1565,4925
1604,4940
1649,4956
1565,4971
1690,4986
1473,5003
